canal,entropy_level,run_idx,seed_run,jacobian_norm,output_entropy,duration_ms
latent,0.2,18,42018,2.6491153240203857,3.6954972743988037,6.981
latent,0.2,19,42019,2.650237560272217,3.6950440406799316,6.917
latent,0.2,20,42020,2.5199007987976074,3.5839905738830566,7.054
latent,0.2,21,42021,2.7537975311279297,3.6611716747283936,6.871
latent,0.2,22,42022,2.660238027572632,3.6717419624328613,6.843
latent,0.2,23,42023,2.6354339122772217,3.7129950523376465,6.891
latent,0.2,24,42024,2.6931936740875244,3.6500260829925537,6.938
latent,0.2,25,42025,2.805279016494751,3.6342620849609375,7.109
latent,0.2,26,42026,2.66928768157959,3.6585116386413574,6.915
latent,0.2,27,42027,2.697415590286255,3.6659252643585205,6.892
latent,0.2,28,42028,2.6630563735961914,3.6369383335113525,6.909
latent,0.2,29,42029,2.636525869369507,3.681655168533325,6.846
latent,0.2,30,42030,2.5807275772094727,3.679337501525879,6.968
latent,0.2,31,42031,2.571909189224243,3.68064546585083,6.887
latent,0.2,32,42032,2.794543504714966,3.692596912384033,7.089
latent,0.2,33,42033,2.657435655593872,3.6366636753082275,6.839
latent,0.2,34,42034,2.7672431468963623,3.6417884826660156,7.591
latent,0.2,35,42035,2.637206554412842,3.6602513790130615,6.745
latent,0.2,36,42036,2.7360000610351562,3.724975347518921,6.824
latent,0.2,37,42037,2.5746333599090576,3.657684326171875,6.899
latent,0.2,38,42038,2.64499831199646,3.7271316051483154,7.048
latent,0.2,39,42039,2.632439374923706,3.6656041145324707,6.981
latent,0.2,40,42040,2.6093173027038574,3.6524505615234375,7.119
latent,0.2,41,42041,2.637732982635498,3.671931028366089,6.719
latent,0.2,42,42042,2.5652899742126465,3.637810468673706,6.83
latent,0.2,43,42043,2.6443605422973633,3.658336639404297,6.89
latent,0.2,44,42044,2.6291005611419678,3.699594259262085,6.958
latent,0.2,45,42045,2.702916145324707,3.700510025024414,6.727
latent,0.2,46,42046,2.5675878524780273,3.6314449310302734,6.949
latent,0.2,47,42047,2.702946901321411,3.677103042602539,6.806
latent,0.2,48,42048,2.571611166000366,3.7364044189453125,7.113
latent,0.2,49,42049,2.7275593280792236,3.6945717334747314,6.908
latent,0.5,0,42000,2.4497878551483154,3.6784162521362305,7.029
latent,0.5,1,42001,2.455939531326294,3.6486940383911133,6.96
latent,0.5,2,42002,2.3886969089508057,3.736948251724243,6.833
latent,0.5,3,42003,2.3835341930389404,3.7354254722595215,7.113
latent,0.5,4,42004,2.463121175765991,3.604945182800293,6.857
latent,0.5,5,42005,2.4840478897094727,3.650651454925537,6.825
latent,0.5,6,42006,2.5622832775115967,3.6726789474487305,6.913
latent,0.5,7,42007,2.3474161624908447,3.679908037185669,7.067
latent,0.5,8,42008,2.451138734817505,3.6877846717834473,6.768
latent,0.5,9,42009,2.4542295932769775,3.6326956748962402,6.885
latent,0.5,10,42010,2.4330801963806152,3.6931509971618652,6.886
latent,0.5,11,42011,2.45182466506958,3.6943793296813965,7.027
latent,0.5,12,42012,2.485384941101074,3.67793607711792,6.738
latent,0.5,13,42013,2.514723300933838,3.649951696395874,6.826
latent,0.5,14,42014,2.389831781387329,3.643450975418091,6.826
latent,0.5,15,42015,2.4572455883026123,3.6227831840515137,6.888
latent,0.5,16,42016,2.3103365898132324,3.67694091796875,6.73
latent,0.5,17,42017,2.5499205589294434,3.635190010070801,7.024
latent,0.5,18,42018,2.35856294631958,3.686488628387451,6.929
latent,0.5,19,42019,2.436289072036743,3.6804237365722656,6.856
latent,0.5,20,42020,2.3320083618164062,3.5771946907043457,6.679
latent,0.5,21,42021,2.550236940383911,3.661052942276001,6.947
latent,0.5,22,42022,2.567953109741211,3.6650431156158447,6.955
latent,0.5,23,42023,2.3730154037475586,3.7346150875091553,6.739
latent,0.5,24,42024,2.5067055225372314,3.657827615737915,6.858
latent,0.5,25,42025,2.521989583969116,3.6440675258636475,6.927
latent,0.5,26,42026,2.4571990966796875,3.659371852874756,7.085
latent,0.5,27,42027,2.4664361476898193,3.6763763427734375,6.81
latent,0.5,28,42028,2.538593053817749,3.627854824066162,6.904
latent,0.5,29,42029,2.4857771396636963,3.674717903137207,6.908
latent,0.5,30,42030,2.4674954414367676,3.664123058319092,6.923
latent,0.5,31,42031,2.275846242904663,3.688798427581787,6.887
latent,0.5,32,42032,2.5257351398468018,3.703279495239258,6.894
latent,0.5,33,42033,2.5269887447357178,3.632673978805542,6.777
latent,0.5,34,42034,2.544950246810913,3.641469955444336,6.825
latent,0.5,35,42035,2.3965559005737305,3.656644344329834,6.864
latent,0.5,36,42036,2.5447335243225098,3.7231850624084473,6.828
latent,0.5,37,42037,2.4721808433532715,3.655303716659546,6.738
latent,0.5,38,42038,2.4085803031921387,3.7228734493255615,6.874
latent,0.5,39,42039,2.455944299697876,3.6639888286590576,6.96
latent,0.5,40,42040,2.4972405433654785,3.6546194553375244,6.96
latent,0.5,41,42041,2.420942783355713,3.6597843170166016,6.987
latent,0.5,42,42042,2.547231674194336,3.642366409301758,7.03
latent,0.5,43,42043,2.4001858234405518,3.644071102142334,6.876
latent,0.5,44,42044,2.5182971954345703,3.7067465782165527,7.12
latent,0.5,45,42045,2.4733633995056152,3.7020654678344727,7.268
latent,0.5,46,42046,2.448286294937134,3.634711503982544,6.999
latent,0.5,47,42047,2.4029884338378906,3.678520679473877,7.132
latent,0.5,48,42048,2.461758613586426,3.7564644813537598,6.778
latent,0.5,49,42049,2.5244345664978027,3.702810049057007,6.786
latent,1.0,0,42000,2.178252696990967,3.668872356414795,7.063
latent,1.0,1,42001,2.2203657627105713,3.6477837562561035,6.888
latent,1.0,2,42002,2.065514087677002,3.7095913887023926,7.062
latent,1.0,3,42003,2.120964288711548,3.7399415969848633,6.892
latent,1.0,4,42004,2.199327230453491,3.6065423488616943,6.902
latent,1.0,5,42005,2.1858978271484375,3.6641247272491455,7.056
latent,1.0,6,42006,2.2480998039245605,3.675806999206543,6.7
latent,1.0,7,42007,2.0921993255615234,3.672466516494751,6.94
latent,1.0,8,42008,2.1787774562835693,3.6869423389434814,6.901
latent,1.0,9,42009,2.1781153678894043,3.6353302001953125,7.012
latent,1.0,10,42010,2.1939074993133545,3.693300247192383,6.699
latent,1.0,11,42011,2.172783613204956,3.6861228942871094,6.933
latent,1.0,12,42012,2.199007987976074,3.685822010040283,7.014
latent,1.0,13,42013,2.225417137145996,3.6452817916870117,6.928
latent,1.0,14,42014,2.1044185161590576,3.6469898223876953,7.019
latent,1.0,15,42015,2.1602234840393066,3.615579605102539,9.229
latent,1.0,16,42016,2.041313648223877,3.682670831680298,6.878
latent,1.0,17,42017,2.246122121810913,3.6430416107177734,6.795
latent,1.0,18,42018,2.100651741027832,3.6818747520446777,6.949
latent,1.0,19,42019,2.164245843887329,3.6652684211730957,7.383
latent,1.0,20,42020,2.096778154373169,3.5715909004211426,6.807
latent,1.0,21,42021,2.2328827381134033,3.6636836528778076,7.044
latent,1.0,22,42022,2.323397397994995,3.656686544418335,7.02
latent,1.0,23,42023,2.1554532051086426,3.748417854309082,6.866
latent,1.0,24,42024,2.1936697959899902,3.6604933738708496,7.088
latent,1.0,25,42025,2.2263500690460205,3.65266752243042,6.968
latent,1.0,26,42026,2.1605868339538574,3.661288261413574,6.917
latent,1.0,27,42027,2.159417152404785,3.6867122650146484,6.965
latent,1.0,28,42028,2.3300483226776123,3.623277187347412,7.126
latent,1.0,29,42029,2.1644287109375,3.6678829193115234,6.785
latent,1.0,30,42030,2.14143705368042,3.6535418033599854,6.85
latent,1.0,31,42031,2.0118110179901123,3.6975820064544678,7.076
latent,1.0,32,42032,2.2179062366485596,3.7092204093933105,7.017
latent,1.0,33,42033,2.2017953395843506,3.6364903450012207,6.794
latent,1.0,34,42034,2.2216992378234863,3.6477136611938477,7.012
latent,1.0,35,42035,2.111931324005127,3.657686233520508,6.965
latent,1.0,36,42036,2.229727029800415,3.71425461769104,6.968
latent,1.0,37,42037,2.171405792236328,3.6550872325897217,6.679
latent,1.0,38,42038,2.1544506549835205,3.7231955528259277,6.952
latent,1.0,39,42039,2.139925956726074,3.662661075592041,6.983
latent,1.0,40,42040,2.2282378673553467,3.6593048572540283,6.814
latent,1.0,41,42041,2.1451222896575928,3.656911611557007,7.106
latent,1.0,42,42042,2.2978217601776123,3.655748128890991,6.871
latent,1.0,43,42043,2.143176317214966,3.6356871128082275,6.792
latent,1.0,44,42044,2.2450101375579834,3.703158378601074,6.997
latent,1.0,45,42045,2.2218658924102783,3.704826593399048,6.893
latent,1.0,46,42046,2.3102266788482666,3.6464672088623047,6.862
latent,1.0,47,42047,2.162569522857666,3.679426670074463,7.019
latent,1.0,48,42048,2.164616107940674,3.7517619132995605,7.089
latent,1.0,49,42049,2.234029531478882,3.712174415588379,6.835
latent,2.0,0,42000,1.9464747905731201,3.663240432739258,7.004
latent,2.0,1,42001,1.9508315324783325,3.6434895992279053,6.727
latent,2.0,2,42002,1.8523567914962769,3.6919808387756348,6.865
latent,2.0,3,42003,1.9067246913909912,3.7348740100860596,7.302
latent,2.0,4,42004,1.9056944847106934,3.6103832721710205,6.908
latent,2.0,5,42005,1.9834609031677246,3.6737709045410156,6.984
latent,2.0,6,42006,2.006199359893799,3.6807010173797607,6.866
latent,2.0,7,42007,1.9153434038162231,3.6675798892974854,7.141
latent,2.0,8,42008,1.9415409564971924,3.686774969100952,6.882
latent,2.0,9,42009,1.9350197315216064,3.620918035507202,7.131
latent,2.0,10,42010,1.9764717817306519,3.6864678859710693,6.896
latent,2.0,11,42011,1.9561436176300049,3.6820640563964844,7.014
latent,2.0,12,42012,1.9252612590789795,3.6946487426757812,6.891
latent,2.0,13,42013,1.9918689727783203,3.6438541412353516,6.864
latent,2.0,14,42014,1.9179867506027222,3.649568557739258,7.027
latent,2.0,15,42015,1.9477453231811523,3.6110360622406006,7.014
latent,2.0,16,42016,1.8954037427902222,3.688257932662964,6.97
latent,2.0,17,42017,1.9764572381973267,3.651930570602417,6.69
latent,2.0,18,42018,1.9363980293273926,3.680722236633301,7.022
latent,2.0,19,42019,1.9596666097640991,3.6568145751953125,6.89
latent,2.0,20,42020,1.9078289270401,3.569512367248535,6.779
latent,2.0,21,42021,2.0012362003326416,3.6673388481140137,6.901
latent,2.0,22,42022,2.017857074737549,3.647275924682617,6.9
latent,2.0,23,42023,1.8966796398162842,3.746497869491577,7.129
latent,2.0,24,42024,1.9456866979599,3.654508113861084,6.866
latent,2.0,25,42025,1.9358985424041748,3.6604459285736084,7.02
latent,2.0,26,42026,1.9419968128204346,3.6639394760131836,7.024
latent,2.0,27,42027,1.928920865058899,3.6948931217193604,6.949
latent,2.0,28,42028,2.0527987480163574,3.6226806640625,7.197
latent,2.0,29,42029,1.9308444261550903,3.665043354034424,7.717
latent,2.0,30,42030,1.9002504348754883,3.6446850299835205,7.234
latent,2.0,31,42031,1.8660920858383179,3.6965999603271484,7.396
latent,2.0,32,42032,2.003211259841919,3.7138216495513916,7.417
latent,2.0,33,42033,1.9290884733200073,3.641789674758911,7.3
latent,2.0,34,42034,1.9963715076446533,3.652047872543335,7.548
latent,2.0,35,42035,1.912678837776184,3.6605796813964844,7.313
latent,2.0,36,42036,1.988186001777649,3.7064671516418457,7.56
latent,2.0,37,42037,1.9294819831848145,3.649639129638672,7.45
latent,2.0,38,42038,1.9405425786972046,3.7260725498199463,7.386
latent,2.0,39,42039,1.9227148294448853,3.6623787879943848,7.357
latent,2.0,40,42040,1.9394903182983398,3.6640372276306152,7.34
latent,2.0,41,42041,1.930055022239685,3.6581015586853027,7.399
latent,2.0,42,42042,1.9907550811767578,3.6692705154418945,7.398
latent,2.0,43,42043,1.9348902702331543,3.628197431564331,7.594
latent,2.0,44,42044,1.9935426712036133,3.699928045272827,7.297
latent,2.0,45,42045,1.9516011476516724,3.7084856033325195,7.508
latent,2.0,46,42046,2.0308570861816406,3.6590347290039062,7.463
latent,2.0,47,42047,1.9129912853240967,3.681720018386841,7.459
latent,2.0,48,42048,1.9255120754241943,3.745713233947754,7.225
latent,2.0,49,42049,2.0003867149353027,3.7205750942230225,7.312
claim,0.05,0,42000,0.31578993797302246,1.0412160425206292,3.625
claim,0.05,1,42001,0.12045295536518097,0.3420025211740796,2.838
claim,0.05,2,42002,0.47661420702934265,1.702851140660906,2.833
claim,0.05,3,42003,0.4420469105243683,1.5782590908602878,2.994
claim,0.05,4,42004,0.5215038657188416,1.1161100967297937,3.144
claim,0.05,5,42005,0.47118887305259705,0.7020517491812167,2.78
claim,0.05,6,42006,0.5567499399185181,1.2161115118570427,3.066
claim,0.05,7,42007,0.2631569802761078,0.9366901057406136,2.701
claim,0.05,8,42008,0.43112531304359436,1.7881125481390494,2.908
claim,0.05,9,42009,0.27874556183815,2.1267952728405133,2.763
claim,0.05,10,42010,0.4918111264705658,1.5778332897675644,3.118
claim,0.05,11,42011,0.5031497478485107,0.8638828087008122,2.658
claim,0.05,12,42012,0.5115484595298767,1.1216320887931295,2.897
claim,0.05,13,42013,0.522013247013092,1.3623935380041747,2.962
claim,0.05,14,42014,0.5046346187591553,1.3761151004223653,3.129
claim,0.05,15,42015,0.559099555015564,1.2549405638519897,2.689
claim,0.05,16,42016,0.07429860532283783,0.2531562590148305,3.011
claim,0.05,17,42017,0.31721511483192444,1.103270238491995,2.893
claim,0.05,18,42018,0.20520520210266113,0.5545436261144213,2.867
claim,0.05,19,42019,0.530017077922821,1.2619107467699082,2.754
claim,0.05,20,42020,0.4795994758605957,0.9742891888645827,3.05
claim,0.05,21,42021,0.45442456007003784,1.5442596749260944,2.944
claim,0.05,22,42022,0.29067379236221313,0.9078852265218548,2.949
claim,0.05,23,42023,0.2644617557525635,0.5484806904288155,2.929
claim,0.05,24,42024,0.2672836184501648,0.7338122912597982,2.99
claim,0.05,25,42025,0.13256002962589264,0.42856279566030653,3.033
claim,0.05,26,42026,0.3004653751850128,0.743553492617685,2.928
claim,0.05,27,42027,0.44149529933929443,1.5983119244387873,2.792
claim,0.05,28,42028,0.0904664695262909,0.2423559480011913,2.939
claim,0.05,29,42029,0.45320045948028564,1.4436419721429596,2.811
claim,0.05,30,42030,0.2215317189693451,0.6488762888740954,2.985
claim,0.05,31,42031,0.4250850975513458,1.336704815028037,2.673
claim,0.05,32,42032,0.6332841515541077,1.0866571300657981,2.951
claim,0.05,33,42033,0.36757686734199524,0.7572167801401659,2.91
claim,0.05,34,42034,0.4508543610572815,1.5084453925819654,2.862
claim,0.05,35,42035,0.5330176949501038,0.9893770428151908,2.818
claim,0.05,36,42036,0.5152356624603271,1.4159147550909348,2.844
claim,0.05,37,42037,0.3512323200702667,0.8542994010930006,2.962
claim,0.05,38,42038,0.37376198172569275,0.8506851531087467,2.694
claim,0.05,39,42039,0.5504640340805054,1.028006569732843,2.908
claim,0.05,40,42040,0.4331602156162262,1.7136843063641145,2.883
claim,0.05,41,42041,0.3960690200328827,1.544065102617394,3.077
claim,0.05,42,42042,0.10586338490247726,0.3361914859121866,2.726
claim,0.05,43,42043,0.300926148891449,0.7534028463232894,2.841
claim,0.05,44,42044,0.2807013690471649,2.2803964938164567,2.901
claim,0.05,45,42045,0.5062289834022522,1.5339857894158015,2.861
claim,0.05,46,42046,0.3518105745315552,0.6321999391857475,2.669
claim,0.05,47,42047,0.44785550236701965,1.5406430439703755,3.173
claim,0.05,48,42048,0.3468020558357239,0.8292767322812469,2.874
claim,0.05,49,42049,0.3716658651828766,1.2394286638750274,2.999
claim,0.1,0,42000,0.4046662449836731,1.7343920874879613,3.051
claim,0.1,1,42001,0.2867030203342438,0.8406606748046105,2.931
claim,0.1,2,42002,0.3714900314807892,2.070240574245882,2.775
claim,0.1,3,42003,0.385617196559906,2.0569302421976805,2.94
claim,0.1,4,42004,0.4816141128540039,1.5483164606149864,2.86
claim,0.1,5,42005,0.5346888303756714,1.1525796280248537,3.014
claim,0.1,6,42006,0.4897206425666809,1.6449264195529398,2.951
claim,0.1,7,42007,0.378753662109375,1.6640520918416601,3.025
claim,0.1,8,42008,0.34642183780670166,2.1386831781718736,2.705
claim,0.1,9,42009,0.22801268100738525,2.288997323592931,2.906
claim,0.1,10,42010,0.4034939706325531,1.9279551136727204,2.841
claim,0.1,11,42011,0.5261225700378418,1.276245296651112,3.005
claim,0.1,12,42012,0.4720286428928375,1.6459433746636847,2.672
claim,0.1,13,42013,0.444103479385376,1.7255404387934314,3.053
claim,0.1,14,42014,0.4322076141834259,1.8225129731792205,2.92
claim,0.1,15,42015,0.4796384274959564,1.6950173184882908,3.014
claim,0.1,16,42016,0.2406158596277237,0.8136497830630534,2.724
claim,0.1,17,42017,0.39587199687957764,1.8327302347208096,3.027
claim,0.1,18,42018,0.3617101013660431,1.1931221488446577,3.096
claim,0.1,19,42019,0.4711025059223175,1.6922856023958763,2.955
claim,0.1,20,42020,0.4864577353000641,1.2915626292586642,2.724
claim,0.1,21,42021,0.2960449159145355,1.9682012872358343,3.115
claim,0.1,22,42022,0.3997003436088562,1.4822721998531205,2.822
claim,0.1,23,42023,0.4008382260799408,0.9950313549786048,2.784
claim,0.1,24,42024,0.4024839997291565,1.3038614645825313,3.014
claim,0.1,25,42025,0.3025214672088623,1.076014904032639,2.937
claim,0.1,26,42026,0.4230059087276459,1.2843590088949335,2.756
claim,0.1,27,42027,0.37581977248191833,1.9490533281108462,2.932
claim,0.1,28,42028,0.2453058809041977,0.7176888719011859,2.663
claim,0.1,29,42029,0.39428219199180603,1.7191853207215273,2.737
claim,0.1,30,42030,0.3766292333602905,1.3052138240739508,2.893
claim,0.1,31,42031,0.40626007318496704,1.8476864467715821,3.012
claim,0.1,32,42032,0.553624153137207,1.4333695674830054,2.816
claim,0.1,33,42033,0.4554401934146881,1.2469979959408366,2.916
claim,0.1,34,42034,0.38553011417388916,1.7660500386992162,3.287
claim,0.1,35,42035,0.5114085078239441,1.3898414320656516,2.981
claim,0.1,36,42036,0.4344296455383301,1.7720191046047145,3.006
claim,0.1,37,42037,0.4271812438964844,1.4007188759396425,3.043
claim,0.1,38,42038,0.44998833537101746,1.365427428062894,2.96
claim,0.1,39,42039,0.5221527814865112,1.300184053361969,3.073
claim,0.1,40,42040,0.35560479760169983,1.9950258518907864,2.877
claim,0.1,41,42041,0.3754684329032898,2.0224655169621495,3.707
claim,0.1,42,42042,0.27803176641464233,0.9321695974604943,3.516
claim,0.1,43,42043,0.41027042269706726,1.314759614272946,3.395
claim,0.1,44,42044,0.2234296351671219,2.438795879967049,3.159
claim,0.1,45,42045,0.4052550792694092,1.9416236077176414,3.56
claim,0.1,46,42046,0.44937244057655334,1.2028373812511837,3.228
claim,0.1,47,42047,0.3917571008205414,1.903596529885052,2.835
claim,0.1,48,42048,0.43354037404060364,1.4467772798015428,3.626
claim,0.1,49,42049,0.40900591015815735,1.7890222723352451,3.424
claim,0.2,0,42000,0.33496296405792236,2.340154315182894,4.792
claim,0.2,1,42001,0.41260790824890137,1.681863315403569,3.054
claim,0.2,2,42002,0.2599441409111023,2.4225639604498492,2.945
claim,0.2,3,42003,0.27577608823776245,2.459843847542942,3.089
claim,0.2,4,42004,0.3614215850830078,2.1406521792249578,3.055
claim,0.2,5,42005,0.4600609540939331,1.880465496267367,3.036
claim,0.2,6,42006,0.3575833737850189,2.1837448196667855,3.216
claim,0.2,7,42007,0.3314272463321686,2.305028530469705,3.237
claim,0.2,8,42008,0.2489168345928192,2.460885693461634,3.462
claim,0.2,9,42009,0.1763506829738617,2.4824359574372505,2.95
claim,0.2,10,42010,0.29186728596687317,2.322592172875227,3.455
claim,0.2,11,42011,0.43858620524406433,1.864994545818825,3.371
claim,0.2,12,42012,0.3464818596839905,2.2242858545689086,3.543
claim,0.2,13,42013,0.3273789584636688,2.1745259642622234,3.452
claim,0.2,14,42014,0.31055790185928345,2.2971598141706733,3.335
claim,0.2,15,42015,0.34443631768226624,2.2122020629297188,3.188
claim,0.2,16,42016,0.40309903025627136,1.8238123786282294,3.35
claim,0.2,17,42017,0.3178275525569916,2.411795340674332,3.192
claim,0.2,18,42018,0.38838082551956177,2.049008629138115,2.811
claim,0.2,19,42019,0.3492888808250427,2.184972410413252,3.047
claim,0.2,20,42020,0.4035966992378235,1.8584449992534773,3.31
claim,0.2,21,42021,0.2279394268989563,2.405527231355454,3.361
claim,0.2,22,42022,0.3667216897010803,2.070637278104519,4.003
claim,0.2,23,42023,0.4265528917312622,1.7379388317055655,2.917
claim,0.2,24,42024,0.39551371335983276,2.0042531418465863,3.581
claim,0.2,25,42025,0.3792760968208313,1.9728162097853987,2.947
claim,0.2,26,42026,0.40381142497062683,2.00489690114463,3.105
claim,0.2,27,42027,0.2681694030761719,2.3055436965969673,5.52
claim,0.2,28,42028,0.40316811203956604,1.6745535874527058,3.056
claim,0.2,29,42029,0.30318477749824524,2.130016125057196,3.381
claim,0.2,30,42030,0.38643866777420044,2.0870486450021217,3.088
claim,0.2,31,42031,0.3046555519104004,2.332350832853748,2.762
claim,0.2,32,42032,0.4119064509868622,1.9898908803688915,3.181
claim,0.2,33,42033,0.4126596748828888,1.9424035666640047,2.71
claim,0.2,34,42034,0.29678618907928467,2.1389118147649517,2.844
claim,0.2,35,42035,0.4015442430973053,1.9713755492180947,3.376
claim,0.2,36,42036,0.32097336649894714,2.1804553873933226,3.047
claim,0.2,37,42037,0.3717229962348938,2.0571157337402277,2.755
claim,0.2,38,42038,0.3957090377807617,1.9958661099987711,3.131
claim,0.2,39,42039,0.42428749799728394,1.814783007271264,3.11
claim,0.2,40,42040,0.2648135721683502,2.3182711608876856,2.907
claim,0.2,41,42041,0.2805587947368622,2.3993399403858486,3.064
claim,0.2,42,42042,0.39904990792274475,1.8796139264431315,3.098
claim,0.2,43,42043,0.3837812840938568,2.0104896078740104,3.293
claim,0.2,44,42044,0.17107422649860382,2.5806919814207587,3.426
claim,0.2,45,42045,0.28432098031044006,2.3421230186932034,2.818
claim,0.2,46,42046,0.4053594172000885,2.0341735807535266,3.015
claim,0.2,47,42047,0.2928914725780487,2.2971634840612514,2.682
claim,0.2,48,42048,0.3773505389690399,2.1403967310049996,3.129
claim,0.2,49,42049,0.3260127604007721,2.281233926553488,2.712
claim,0.5,0,42000,0.19298742711544037,2.678541827153694,3.419
claim,0.5,1,42001,0.2761618494987488,2.5084314009942146,3.082
claim,0.5,2,42002,0.16051773726940155,2.67996406720295,2.997
claim,0.5,3,42003,0.16580133140087128,2.7013338686711426,2.81
claim,0.5,4,42004,0.20229531824588776,2.6249327119403336,3.209
claim,0.5,5,42005,0.254632830619812,2.558416000333323,2.912
claim,0.5,6,42006,0.19386960566043854,2.618205182348337,2.898
claim,0.5,7,42007,0.19230659306049347,2.6663272623321257,2.892
claim,0.5,8,42008,0.15632089972496033,2.6866724736067855,2.978
claim,0.5,9,42009,0.1309407353401184,2.6783296813302457,2.787
claim,0.5,10,42010,0.177464097738266,2.652604035625673,2.831
claim,0.5,11,42011,0.25259509682655334,2.5012320153571106,2.976
claim,0.5,12,42012,0.19426247477531433,2.6378873641398615,2.806
claim,0.5,13,42013,0.19438599050045013,2.593101798018896,2.636
claim,0.5,14,42014,0.17570897936820984,2.6517882374994812,3.009
claim,0.5,15,42015,0.19577954709529877,2.6265912493221797,3.002
claim,0.5,16,42016,0.2637166678905487,2.5914109031692494,2.959
claim,0.5,17,42017,0.18286347389221191,2.6996481840275584,2.903
claim,0.5,18,42018,0.22716166079044342,2.6289926485823187,3.035
claim,0.5,19,42019,0.20300690829753876,2.610146921791221,2.87
claim,0.5,20,42020,0.22136467695236206,2.524298605600689,2.929
claim,0.5,21,42021,0.15263484418392181,2.6909724558132107,2.965
claim,0.5,22,42022,0.2207219898700714,2.569142018485463,2.901
claim,0.5,23,42023,0.25747594237327576,2.506745716587589,2.7
claim,0.5,24,42024,0.23457705974578857,2.5830425002609037,2.91
claim,0.5,25,42025,0.23174338042736053,2.5904991493710465,2.799
claim,0.5,26,42026,0.23513272404670715,2.5961609491581012,2.766
claim,0.5,27,42027,0.1477649062871933,2.627528236811842,2.812
claim,0.5,28,42028,0.27388066053390503,2.5470078194905414,2.905
claim,0.5,29,42029,0.1873849630355835,2.5793809214425067,2.713
claim,0.5,30,42030,0.22798262536525726,2.618193954557091,2.788
claim,0.5,31,42031,0.17815616726875305,2.6624790585129445,3.024
claim,0.5,32,42032,0.21396011114120483,2.5660132000847975,2.938
claim,0.5,33,42033,0.23775741457939148,2.572925717613705,2.75
claim,0.5,34,42034,0.18641124665737152,2.5617606722207955,2.934
claim,0.5,35,42035,0.1905411332845688,2.5504685682759547,3.06
claim,0.5,36,42036,0.1945803016424179,2.5791011819171406,2.929
claim,0.5,37,42037,0.21565505862236023,2.575349397323354,2.899
claim,0.5,38,42038,0.2324649840593338,2.551348814521497,3.078
claim,0.5,39,42039,0.24586689472198486,2.473172100529915,3.107
claim,0.5,40,42040,0.16922301054000854,2.633797951307177,2.88
claim,0.5,41,42041,0.17143525183200836,2.6636356794511227,2.864
claim,0.5,42,42042,0.2527475655078888,2.590027608785169,2.766
claim,0.5,43,42043,0.22391103208065033,2.5772208968439516,3.033
claim,0.5,44,42044,0.12565173208713531,2.7070597525837368,2.873
claim,0.5,45,42045,0.17040927708148956,2.6502028308263843,2.974
claim,0.5,46,42046,0.22185799479484558,2.6265449861220707,2.787
claim,0.5,47,42047,0.1794002205133438,2.6399672059394113,2.872
claim,0.5,48,42048,0.21642714738845825,2.624288472802869,3.035
claim,0.5,49,42049,0.1940196007490158,2.633033855143785,2.809
claim,1.0,0,42000,0.13775834441184998,2.74644763387378,3.104
claim,1.0,1,42001,0.17743045091629028,2.70320801738197,2.907
claim,1.0,2,42002,0.1228809580206871,2.7449568128826645,2.975
claim,1.0,3,42003,0.12559743225574493,2.7526498555151058,2.688
claim,1.0,4,42004,0.1408807337284088,2.7328123276795195,2.744
claim,1.0,5,42005,0.16655310988426208,2.7151944806288233,2.962
claim,1.0,6,42006,0.13692952692508698,2.7266481683404593,2.813
claim,1.0,7,42007,0.13620531558990479,2.742131194489376,2.847
claim,1.0,8,42008,0.11980904638767242,2.7456299281174337,2.933
claim,1.0,9,42009,0.11029631644487381,2.741988915677896,3.054
claim,1.0,10,42010,0.13239027559757233,2.737688731291726,3.206
claim,1.0,11,42011,0.1664898693561554,2.6919090588748045,2.952
claim,1.0,12,42012,0.13663829863071442,2.7337408562766194,2.71
claim,1.0,13,42013,0.13974922895431519,2.7164515892164967,2.908
claim,1.0,14,42014,0.12317606061697006,2.7376463827012643,3.394
claim,1.0,15,42015,0.13963966071605682,2.730024869510901,2.992
claim,1.0,16,42016,0.15523967146873474,2.7278842955975215,2.672
claim,1.0,17,42017,0.1330658197402954,2.7528724190748086,2.97
claim,1.0,18,42018,0.15238387882709503,2.736000930926187,3.061
claim,1.0,19,42019,0.14471077919006348,2.724544236478881,2.899
claim,1.0,20,42020,0.14645279943943024,2.703868561194019,2.69
claim,1.0,21,42021,0.12149224430322647,2.750427774160058,2.998
claim,1.0,22,42022,0.1519785374403,2.71124590159332,2.758
claim,1.0,23,42023,0.1651564985513687,2.6978016285968605,2.812
claim,1.0,24,42024,0.1581868678331375,2.7203374038935544,2.997
claim,1.0,25,42025,0.15353423357009888,2.7194914931890706,2.959
claim,1.0,26,42026,0.1582796722650528,2.725594328783665,2.714
claim,1.0,27,42027,0.118116594851017,2.7266274489745324,2.98
claim,1.0,28,42028,0.17436344921588898,2.716833352745305,2.813
claim,1.0,29,42029,0.13476578891277313,2.7144687439543183,2.866
claim,1.0,30,42030,0.1519472897052765,2.7298284438570555,2.858
claim,1.0,31,42031,0.1283455193042755,2.7404738170579246,2.881
claim,1.0,32,42032,0.14189039170742035,2.7155216620670877,2.95
claim,1.0,33,42033,0.1573670506477356,2.7193675396416412,2.911
claim,1.0,34,42034,0.13760055601596832,2.704066734642799,2.789
